dataset,view,feature,suspicious_reason,single_feature_macro_f1,action,notes
MQTTEEB-D_flow_10s,strict_encrypted_flow_safe,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8622560820974594,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_10s,strict_encrypted_flow_safe,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8873244731114778,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_10s,strict_encrypted_flow_safe,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8873036321701187,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,window_seconds,window_parameter_not_model_signal,0.4477092175427141,already_excluded_from_safe_views,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_upper_bound,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,window_seconds,window_parameter_not_model_signal,0.4477092175427141,already_excluded_from_safe_views,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_secure_mqtt_metadata,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_metadata,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_metadata,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_metadata,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_metadata,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_metadata,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,full_feature_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,broker_side_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8834244429714685,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8680292882232254,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.8614735189599245,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.86123847483193,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_1s,strict_encrypted_flow_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8836833171242542,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,window_seconds,window_parameter_not_model_signal,0.28917329643721895,already_excluded_from_safe_views,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_upper_bound,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,window_seconds,window_parameter_not_model_signal,0.28917329643721895,already_excluded_from_safe_views,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_secure_mqtt_metadata,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_metadata,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,full_feature_safe,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,broker_side_safe,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,packet_count,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,byte_sum,single_feature_macro_f1_suspicious_gt_0.80,0.8884906975940133,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,byte_mean,single_feature_macro_f1_suspicious_gt_0.80,0.881340265244058,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,byte_std,single_feature_macro_f1_suspicious_gt_0.80,0.8614471967932722,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,byte_min,single_feature_macro_f1_suspicious_gt_0.80,0.846020950142258,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,byte_max,single_feature_macro_f1_suspicious_gt_0.80,0.8498293669713393,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,duration,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,packets_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,bytes_per_second,single_feature_macro_f1_suspicious_gt_0.80,0.8894518124023769,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,iat_mean,single_feature_macro_f1_suspicious_gt_0.80,0.8643214858696371,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,iat_std,single_feature_macro_f1_suspicious_gt_0.80,0.8366696916315237,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,iat_min,single_feature_macro_f1_suspicious_gt_0.80,0.8385158476229456,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,iat_max,single_feature_macro_f1_suspicious_gt_0.80,0.8638424138424139,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
MQTTEEB-D_flow_5s,strict_encrypted_flow_safe,burstiness,single_feature_macro_f1_suspicious_gt_0.80,0.8614681873369634,retained_for_stage2A_with_note,binary single-feature audit using depth-3 decision tree
